0.0 0.0 0.0 0.0001425 0.0 6.5e+12
-2.22086822624e-05 9.76696126328e-06 1.54814166815e-05 0.000159719626416 0.0396869717202 6.49982730166e+12
2.85436176119e-05 2.48386680561e-05 7.26352178462e-06 0.000146818362067 -0.0310619981 6.49973501811e+12
-9.37985626921e-06 -4.10160438952e-05 -1.137443969e-05 0.000169295921096 0.00853130580956 6.50139620599e+12
-7.38890220035e-06 -4.91261000596e-06 -1.02152843543e-05 0.000141640116376 0.0522144355518 6.49906451427e+12
5.70176381221e-06 -1.67706618544e-05 8.01702398927e-06 0.000113466439942 0.0226075129051 6.49870028501e+12
5.55316762419e-06 -2.67137509071e-05 1.9164695191e-05 0.000159193200869 -0.0818985165577 6.49849335578e+12
2.04665194427e-06 1.5790294775e-05 -1.85156047759e-05 0.000112387694133 -0.199096495607 6.49958023188e+12
-4.4444433459e-06 5.33305574976e-06 -2.39873464609e-05 0.000141411976683 -0.0367679935938 6.50112816964e+12
-9.33743156969e-06 1.01385780731e-05 1.60478413977e-05 0.000170800067381 0.055034569418 6.49989845831e+12
-6.11332219706e-06 -6.01367769298e-05 -2.46847659555e-05 0.000166509957336 -0.0717055834226 6.49939939374e+12
5.30190963097e-06 -4.26954424787e-06 1.26663508267e-05 0.000125049743822 0.0673848085911 6.50002875871e+12
-1.27243535081e-05 -1.23767307644e-05 1.82509035432e-05 0.000158760295807 -0.0571048269924 6.49968910022e+12
-2.70259686831e-06 2.56506378449e-05 -2.3293874335e-05 0.000145357115794 -0.058769414458 6.50052114269e+12
-1.0097921096e-05 8.0672125802e-06 6.26889562755e-06 0.000136519605621 -0.0582091820748 6.49916004635e+12
-1.34900713384e-05 -1.5261719782e-05 -7.49515145816e-06 0.000158992436126 -0.0359740743155 6.50026551064e+12
-1.70738236061e-05 -1.7246781154e-06 -6.94756564871e-06 8.07074700906e-05 -0.0155146186385 6.5007309957e+12
1.2085904742e-05 2.19362376512e-05 8.23226208812e-06 0.000120475047304 -0.0381202985858 6.49995081784e+12
-2.18347013784e-05 3.92683398349e-05 1.23889019478e-06 0.000128924956843 0.109037806132 6.49917493788e+12
4.60732758614e-05 1.69897222051e-05 2.14245378433e-05 0.000149475864104 -0.051617418933 6.50078630207e+12
8.37694973654e-06 4.80748658366e-05 1.46483368661e-05 0.000133160479847 0.104101170792 6.50063271475e+12
-5.44781260458e-06 -9.12888981461e-06 -3.34825627125e-05 0.000153164872393 0.0745244321806 6.50100734768e+12
-2.77893579524e-05 -4.07814469936e-05 1.50648732974e-05 8.93829287152e-05 0.00823420139124 6.50005016418e+12
-2.11638216316e-05 1.59006280104e-05 2.92149048855e-06 0.00016364912593 -0.0923911844725 6.49955299314e+12
1.84154878022e-06 3.67378651447e-06 -3.31838249171e-05 0.000184333980329 0.121292998035 6.49895619942e+12
2.63894863144e-05 3.11976255802e-05 9.842869727e-06 0.000158963421354 0.000839154549223 6.4977872657e+12
-1.77973324825e-05 -9.80251264761e-06 3.53222017394e-05 0.000167496143045 0.0119159906318 6.49930156242e+12
7.40442389184e-06 3.5051324239e-06 2.01179818699e-05 0.000102535601471 0.0420925445134 6.50126830195e+12
2.07460477254e-05 2.24543538479e-05 -1.48967396736e-05 0.000167293433484 0.146627927669 6.49941162091e+12
7.82220810569e-06 2.87076102509e-06 -3.51746390472e-05 0.000136936055719 -0.0582559684553 6.49939560057e+12
2.02187037373e-05 -4.6015631099e-06 -4.68213284989e-06 0.000156109314048 0.00232976852479 6.50013997113e+12
6.24266163953e-06 -4.17137027951e-05 -1.38977179244e-05 0.000134455628047 -0.111123487314 6.50079091921e+12
3.55056922834e-05 1.08810975494e-05 -5.82557095694e-06 0.000175846906549 -0.0206396674046 6.49965083684e+12
1.73456749571e-05 3.4907800625e-05 -7.68279965072e-06 0.000168234945981 -0.0843611520313 6.49914099944e+12
-3.09232409674e-05 -2.10018307451e-05 2.04954532079e-05 0.000163289337564 0.177543390904 6.49980883631e+12
-1.36356014728e-05 -1.84810623464e-05 1.31120266394e-05 0.000121111659347 0.0251001414669 6.50062118663e+12
-7.21781244545e-06 2.21562847781e-05 -2.2073965982e-05 0.000139445634651 -0.0133272587408 6.49954564472e+12
1.67470087106e-05 2.35927910204e-05 2.76626298121e-06 0.000183011715991 0.0187713959847 6.5004411305e+12
-2.24665175903e-05 2.60819029708e-05 3.165467638e-05 0.000165619623622 -0.029888811177 6.50123394075e+12
-2.99408471278e-05 3.19121997756e-05 -1.66704893424e-05 0.000130769118233 -0.0502980495952 6.49929311164e+12
4.4441826589e-06 -1.40584837784e-05 3.56589254819e-05 0.000168358848089 -0.116573848156 6.49916530245e+12
-2.32154568257e-06 -1.81081253393e-05 7.16403253402e-06 0.000140514736551 -0.0998274121753 6.50006452701e+12
-3.28733012395e-05 -1.2606143488e-05 4.28235359534e-05 0.000108203006432 -0.0056473631749 6.50170144411e+12
2.53946450696e-05 -3.06381859218e-05 -1.34028200708e-05 0.000152051074099 -0.0661623724293 6.5006071447e+12
2.59479013583e-05 -2.6966269313e-05 -2.05895777076e-05 0.000141281574416 0.100789474677 6.49965983854e+12
-1.79707914171e-06 1.9792592481e-06 1.72009169006e-06 0.000146494505131 0.0497313512011 6.50032593887e+12
1.65010954588e-05 -5.14559241793e-05 7.06093115503e-06 0.000117775026466 -0.0158106027879 6.49974598735e+12
-1.7168329938e-05 4.51729261756e-05 -1.24867884057e-05 0.000123038662271 -0.173974441547 6.4993375885e+12
3.31633329865e-06 3.47715582926e-05 2.1550078797e-05 0.000180608256846 -0.103793180238 6.49980569465e+12
-1.35172884595e-05 -1.87188404034e-05 -8.04108517243e-06 0.000129247030052 -0.138623328503 6.50011276516e+12
1.84536449903e-05 -2.52149200832e-06 -5.56006005554e-06 9.21222685955e-05 0.10940629132 6.49997635981e+12
2.91099499617e-06 2.83221877532e-05 -3.54058822076e-05 0.000120728541544 -0.01614518859 6.49981808991e+12
